up_down_5	up_down_4	up_down_3	up_down_highest_in_week	highest_2_week	chg
0.027300	0.033400	0.031200	0.017700	0.040100	0.015900
0.036800	0.034600	0.028900	0.021400	0.039600	0.003400
0.042200	0.036500	0.026900	0.025800	0.047000	0.007600
0.040300	0.030700	0.014800	0.025300	0.043200	0.003800
0.033600	0.017700	0.014300	0.022400	0.050300	0.002900
0.014800	0.011400	0.003800	0.025300	0.060700	-0.002900
0.021400	0.013800	0.010000	0.018200	0.050700	0.010000
0.025800	0.022000	0.019100	0.021200	0.038700	0.012000
0.025300	0.022400	0.025300	0.017900	0.035400	0.003300
0.011400	0.014300	0.004300	0.038900	0.046400	-0.011000
0.021300	0.011300	-0.000700	0.039400	0.051800	0.007000
0.018200	0.006200	0.002900	0.032500	0.052700	0.006900
0.021200	0.017900	0.028900	0.017500	0.037700	0.015000
0.016300	0.027300	0.020300	0.019100	0.040900	-0.001600
0.038900	0.031900	0.025000	0.007500	0.054700	0.011600
0.039400	0.032500	0.017500	0.012400	0.048000	0.007500
0.030900	0.015900	0.017500	0.021800	0.049600	-0.001600
0.009600	0.011200	-0.000400	0.028100	0.055900	-0.006300
0.014000	0.002400	-0.005100	0.026900	0.053500	0.002800
-0.003500	-0.011000	-0.009400	0.058200	0.059400	-0.005900
0.012400	0.014000	0.020300	0.035600	0.045800	0.023400
0.021800	0.028100	0.025300	0.027800	0.059900	0.007800
0.021200	0.018400	0.024300	0.034700	0.066800	-0.006900
0.026900	0.032800	0.009400	0.026600	0.058300	0.008500
0.058200	0.034800	0.027000	0.001200	0.032900	0.025400
0.035600	0.027800	0.034700	0.010200	0.032100	0.000800
0.014700	0.021600	0.013100	0.045200	0.045200	-0.013100
0.014800	0.006300	-0.019100	0.052000	0.052000	-0.006800
0.026600	0.001200	0.000400	0.031700	0.031700	0.020300
-0.001800	-0.002600	0.010500	0.034700	0.034700	-0.003000
0.010200	0.023300	0.030100	0.021900	0.021900	0.012800
0.045200	0.052000	0.031700	-0.008700	-0.008700	0.021900
0.043300	0.023000	0.026000	-0.047300	-0.047300	-0.008700
-0.024300	-0.021300	-0.034100	-0.006900	-0.006900	-0.047300
-0.028200	-0.041000	-0.062900	-0.010000	-0.010000	-0.006900
-0.054900	-0.076800	-0.068100	0.003900	0.022300	-0.013900
-0.072900	-0.064200	-0.016900	-0.007000	0.018400	0.003900
-0.071200	-0.023900	-0.017000	-0.004700	0.028600	-0.007000
-0.047100	-0.040200	-0.026300	0.018500	0.051800	-0.023200
-0.039400	-0.025500	-0.029400	0.018900	0.051000	0.000800
-0.009400	-0.013300	-0.006300	0.031700	0.034900	0.016100
-0.011700	-0.004700	0.018500	0.030100	0.039500	0.001600
-0.014600	0.008600	0.007800	0.043200	0.049800	-0.009900
-0.003000	-0.003800	-0.019900	0.054800	0.072100	-0.011600
0.018900	0.002800	0.001200	0.032100	0.051700	0.022700
0.031700	0.030100	0.040000	0.003200	0.023200	0.028900
0.018900	0.028800	0.040400	0.020600	0.034400	-0.011200
0.043200	0.054800	0.032100	0.006600	0.020000	0.014400
0.053600	0.030900	0.002000	0.018500	0.021200	-0.001200
0.021700	-0.007200	0.004000	0.030000	0.030400	-0.009200
-0.002200	0.009000	-0.005400	0.025400	0.025400	0.005000
0.020600	0.006200	0.007400	0.013800	0.015300	0.011600
0.006600	0.007800	0.017000	0.013400	0.029200	0.000400
0.018500	0.027700	0.022700	0.002700	0.022600	0.010700
0.030000	0.025000	0.013400	0.000400	0.020300	0.002300
0.025400	0.013800	0.013400	-0.001500	0.019900	0.000400
0.007400	0.007000	-0.003700	0.007900	0.026300	-0.006400
-0.010000	-0.020700	-0.023000	0.039200	0.043300	-0.017000
-0.017200	-0.019500	-0.019900	0.039800	0.039800	0.003500
-0.016400	-0.016800	-0.010400	0.036700	0.036700	0.003100
-0.001500	0.004900	0.021900	0.021400	0.021400	0.015300
0.007900	0.024900	0.021400	0.018400	0.018400	0.003000
0.039200	0.035700	0.032600	0.004100	0.004100	0.014300
0.039800	0.036700	0.021400	0.000000	0.000000	0.004100
