2017-09-27	1.3140	1.3140	0.61%	限制大额申购	开放赎回	
2017-09-26	1.3060	1.3060	-0.23%	限制大额申购	开放赎回	
2017-09-25	1.3090	1.3090	-0.46%	限制大额申购	开放赎回	
2017-09-22	1.3150	1.3150	0.46%	限制大额申购	开放赎回	
2017-09-21	1.3090	1.3090	0.31%	限制大额申购	开放赎回	
2017-09-20	1.3050	1.3050	0.69%	限制大额申购	开放赎回	
2017-09-19	1.2960	1.2960	-0.46%	限制大额申购	开放赎回	
2017-09-18	1.3020	1.3020	0.70%	限制大额申购	开放赎回	
2017-09-15	1.2930	1.2930	0.62%	限制大额申购	开放赎回	
2017-09-14	1.2850	1.2850	-0.39%	限制大额申购	开放赎回	
2017-09-13	1.2900	1.2900	0.70%	限制大额申购	开放赎回	
2017-09-12	1.2810	1.2810	0.39%	限制大额申购	开放赎回	
2017-09-11	1.2760	1.2760	-0.08%	限制大额申购	开放赎

2017-09-08	1.2770	1.2770	-0.08%	限制大额申购	开放赎回	
2017-09-07	1.2780	1.2780	0.00%	限制大额申购	开放赎回	
2017-09-06	1.2780	1.2780	-0.47%	限制大额申购	开放赎回	
2017-09-05	1.2840	1.2840	0.31%	限制大额申购	开放赎回	
2017-09-04	1.2800	1.2800	0.95%	限制大额申购	开放赎回	
2017-09-01	1.2680	1.2680	0.32%	限制大额申购	开放赎回	
2017-08-31	1.2640	1.2640	-0.08%	限制大额申购	开放赎回	
2017-08-30	1.2650	1.2650	0.16%	限制大额申购	开放赎回	
2017-08-29	1.2630	1.2630	-0.39%	限制大额申购	开放赎回	
2017-08-28	1.2680	1.2680	0.63%	限制大额申购	开放赎回	
2017-08-25	1.2600	1.2600	0.40%	限制大额申购	开放赎回	
2017-08-24	1.2550	1.2550	-0.40%	限制大额申购	开放赎回	
2017-08-23	1.2600	1.2600	0.00%	限制大额申购	开放赎回	
2017-08-22	1.2600	1.2600	0.08%	限制大额申购	开放赎回	
2017-08-21	1.2590	1.2590	0.16%	限制大额申购	开放赎回	
2017-08-18	1.2570	1.2570	-0.08%	限制大额申购	开放赎回	
2017-08-17	1.2580	1.2580	0.16%	限制大额申购	开放赎回	
2017-08-16	1.2560	1.2560	-0.08%	限制大额申购	开放赎回	
2017-08-15	1.2570	1.2570	0.32%	限制大额申购	开放赎回	
2017-08-14	1.2530	1.2530	1.54%	限制大额申购	开放赎

2017-08-11	1.2340	1.2340	-1.04%	限制大额申购	开放赎回	
2017-08-10	1.2470	1.2470	0.16%	限制大额申购	开放赎回	
2017-08-09	1.2450	1.2450	1.06%	限制大额申购	开放赎回	
2017-08-08	1.2320	1.2320	0.08%	限制大额申购	开放赎回	
2017-08-07	1.2310	1.2310	0.82%	限制大额申购	开放赎回	
2017-08-04	1.2210	1.2210	-0.57%	限制大额申购	开放赎回	
2017-08-03	1.2280	1.2280	-0.89%	限制大额申购	开放赎回	
2017-08-02	1.2390	1.2390	-0.56%	限制大额申购	开放赎回	
2017-08-01	1.2460	1.2460	0.24%	限制大额申购	开放赎回	
2017-07-31	1.2430	1.2430	0.00%	限制大额申购	开放赎回	
2017-07-28	1.2430	1.2430	0.08%	限制大额申购	开放赎回	
2017-07-27	1.2420	1.2420	0.00%	限制大额申购	开放赎回	
2017-07-26	1.2420	1.2420	-0.80%	限制大额申购	开放赎回	
2017-07-25	1.2520	1.2520	-0.48%	限制大额申购	开放赎回	
2017-07-24	1.2580	1.2580	0.56%	限制大额申购	开放赎回	
2017-07-21	1.2510	1.2510	0.24%	限制大额申购	开放赎回	
2017-07-20	1.2480	1.2480	0.73%	限制大额申购	开放赎回	
2017-07-19	1.2390	1.2390	1.06%	限制大额申购	开放赎回	
2017-07-18	1.2260	1.2260	-0.41%	限制大额申购	开放赎回	
2017-07-17	1.2310	1.2310	-0.97%	限制大额申购	开放赎

2017-07-14	1.2430	1.2430	0.49%	限制大额申购	开放赎回	
2017-07-13	1.2370	1.2370	-0.32%	限制大额申购	开放赎回	
2017-07-12	1.2410	1.2410	-0.32%	限制大额申购	开放赎回	
2017-07-11	1.2450	1.2450	0.65%	限制大额申购	开放赎回	
2017-07-10	1.2370	1.2370	-0.32%	限制大额申购	开放赎回	
2017-07-07	1.2410	1.2410	-0.64%	限制大额申购	开放赎回	
2017-07-06	1.2490	1.2490	0.16%	限制大额申购	开放赎回	
2017-07-05	1.2470	1.2470	0.81%	限制大额申购	开放赎回	
2017-07-04	1.2370	1.2370	-0.64%	限制大额申购	开放赎回	
2017-07-03	1.2450	1.2450	-0.64%	限制大额申购	开放赎回	
2017-06-30	1.2530	1.2530	0.32%	限制大额申购	开放赎回	
2017-06-29	1.2490	1.2490	0.97%	限制大额申购	开放赎回	
2017-06-28	1.2370	1.2370	-1.12%	限制大额申购	开放赎回	
2017-06-27	1.2510	1.2510	0.16%	限制大额申购	开放赎回	
2017-06-26	1.2490	1.2490	0.64%	限制大额申购	开放赎回	
2017-06-23	1.2410	1.2410	1.14%	限制大额申购	开放赎回	
2017-06-22	1.2270	1.2270	-0.32%	限制大额申购	开放赎回	
2017-06-21	1.2310	1.2310	1.90%	限制大额申购	开放赎回	
2017-06-20	1.2080	1.2080	-0.33%	限制大额申购	开放赎回	
2017-06-19	1.2120	1.2120	0.66%	限制大额申购	开放赎

2017-06-16	1.2040	1.2040	-0.25%	限制大额申购	开放赎回	
2017-06-15	1.2070	1.2070	-0.25%	限制大额申购	开放赎回	
2017-06-14	1.2100	1.2100	-1.31%	限制大额申购	开放赎回	
2017-06-13	1.2260	1.2260	0.08%	限制大额申购	开放赎回	
2017-06-12	1.2250	1.2250	0.41%	限制大额申购	开放赎回	
2017-06-09	1.2200	1.2200	0.58%	限制大额申购	开放赎回	
2017-06-08	1.2130	1.2130	1.68%	限制大额申购	开放赎回	
2017-06-07	1.1930	1.1930	0.93%	限制大额申购	开放赎回	
2017-06-06	1.1820	1.1820	1.11%	限制大额申购	开放赎回	
2017-06-05	1.1690	1.1690	-0.17%	限制大额申购	开放赎回	
2017-06-02	1.1710	1.1710	-0.51%	限制大额申购	开放赎回	
2017-06-01	1.1770	1.1770	0.94%	限制大额申购	开放赎回	
2017-05-31	1.1660	1.1660	0.17%	限制大额申购	开放赎回	
2017-05-26	1.1640	1.1640	-0.26%	限制大额申购	开放赎回	
2017-05-25	1.1670	1.1670	0.69%	限制大额申购	开放赎回	
2017-05-24	1.1590	1.1590	-0.52%	限制大额申购	开放赎回	
2017-05-23	1.1650	1.1650	0.52%	限制大额申购	开放赎回	
2017-05-22	1.1590	1.1590	1.40%	限制大额申购	开放赎回	
2017-05-19	1.1430	1.1430	0.53%	限制大额申购	开放赎回	
2017-05-18	1.1370	1.1370	0.09%	限制大额申购	开放赎

2017-05-17	1.1360	1.1360	-0.96%	限制大额申购	开放赎回	
2017-05-16	1.1470	1.1470	0.88%	限制大额申购	开放赎回	
2017-05-15	1.1370	1.1370	1.07%	限制大额申购	开放赎回	
2017-05-12	1.1250	1.1250	0.63%	限制大额申购	开放赎回	
2017-05-11	1.1180	1.1180	0.54%	限制大额申购	开放赎回	
2017-05-10	1.1120	1.1120	0.72%	限制大额申购	开放赎回	
2017-05-09	1.1040	1.1040	-0.18%	限制大额申购	开放赎回	
2017-05-08	1.1060	1.1060	-0.90%	限制大额申购	开放赎回	
2017-05-05	1.1160	1.1160	-0.45%	限制大额申购	开放赎回	
2017-05-04	1.1210	1.1210	0.27%	限制大额申购	开放赎回	
2017-05-03	1.1180	1.1180	-0.27%	限制大额申购	开放赎回	
2017-05-02	1.1210	1.1210	-0.27%	限制大额申购	开放赎回	
2017-04-28	1.1240	1.1240	-0.53%	限制大额申购	开放赎回	
2017-04-27	1.1300	1.1300	-0.26%	限制大额申购	开放赎回	
2017-04-26	1.1330	1.1330	0.27%	限制大额申购	开放赎回	
2017-04-25	1.1300	1.1300	0.98%	限制大额申购	开放赎回	
2017-04-24	1.1190	1.1190	-0.53%	限制大额申购	开放赎回	
2017-04-21	1.1250	1.1250	0.09%	限制大额申购	开放赎回	
2017-04-20	1.1240	1.1240	0.90%	限制大额申购	开放赎回	
2017-04-19	1.1140	1.1140	0.27%	限制大额申购	开放赎

2017-04-18	1.1110	1.1110	0.63%	限制大额申购	开放赎回	
2017-04-17	1.1040	1.1040	0.18%	限制大额申购	开放赎回	
2017-04-14	1.1020	1.1020	-0.72%	限制大额申购	开放赎回	
2017-04-13	1.1100	1.1100	0.00%	限制大额申购	开放赎回	
2017-04-12	1.1100	1.1100	0.09%	限制大额申购	开放赎回	
2017-04-11	1.1090	1.1090	-0.27%	限制大额申购	开放赎回	
2017-04-10	1.1120	1.1120	-0.18%	限制大额申购	开放赎回	
2017-04-07	1.1140	1.1140	0.00%	限制大额申购	开放赎回	
2017-04-06	1.1140	1.1140	0.45%	限制大额申购	开放赎回	
2017-04-05	1.1090	1.1090	0.36%	限制大额申购	开放赎回	
2017-03-31	1.1050	1.1050	1.19%	限制大额申购	开放赎回	
2017-03-30	1.0920	1.0920	-0.91%	限制大额申购	开放赎回	
2017-03-29	1.1020	1.1020	0.27%	限制大额申购	开放赎回	
2017-03-28	1.0990	1.0990	-0.36%	开放申购	开放赎回	
2017-03-27	1.1030	1.1030	-1.08%	开放申购	开放赎回	
2017-03-24	1.1150	1.1150	1.00%	开放申购	开放赎回	
2017-03-23	1.1040	1.1040	1.10%	开放申购	开放赎回	
2017-03-22	1.0920	1.0920	0.74%	开放申购	开放赎回	
2017-03-21	1.0840	1.0840	1.12%	开放申购	开放赎回	
2017-03-20	1.0720	1.0720	0.75%	开放申购	开放赎

2017-03-17	1.0640	1.0640	-1.12%	开放申购	开放赎回	
2017-03-16	1.0760	1.0760	0.00%	开放申购	开放赎回	
2017-03-15	1.0760	1.0760	0.09%	开放申购	开放赎回	
2017-03-14	1.0750	1.0750	-0.09%	开放申购	开放赎回	
2017-03-13	1.0760	1.0760	1.03%	开放申购	开放赎回	
2017-03-10	1.0650	1.0650	0.76%	开放申购	开放赎回	
2017-03-09	1.0570	1.0570	-0.19%	开放申购	开放赎回	
2017-03-08	1.0590	1.0590	-0.38%	开放申购	开放赎回	
2017-03-07	1.0630	1.0630	0.38%	开放申购	开放赎回	
2017-03-06	1.0590	1.0590	0.95%	开放申购	开放赎回	
2017-03-03	1.0490	1.0490	0.67%	开放申购	开放赎回	
2017-03-02	1.0420	1.0420	-0.29%	开放申购	开放赎回	
2017-03-01	1.0450	1.0450	0.10%	开放申购	开放赎回	
2017-02-28	1.0440	1.0440	0.38%	开放申购	开放赎回	
2017-02-27	1.0400	1.0400	-0.86%	开放申购	开放赎回	
2017-02-24	1.0490	1.0490	-0.38%	开放申购	开放赎回	
2017-02-23	1.0530	1.0530	-0.57%	开放申购	开放赎回	
2017-02-22	1.0590	1.0590	0.38%	开放申购	开放赎回	
2017-02-21	1.0550	1.0550	0.09%	开放申购	开放赎回	
2017-02-20	1.0540	1.0540	2.23%	开放申购	开放赎回

2017-02-17	1.0310	1.0310	0.00%	开放申购	开放赎回	
2017-02-16	1.0310	1.0310	0.68%	开放申购	开放赎回	
2017-02-15	1.0240	1.0240	-0.78%	开放申购	开放赎回	
2017-02-14	1.0320	1.0320	-0.39%	开放申购	开放赎回	
2017-02-13	1.0360	1.0360	1.07%	开放申购	开放赎回	
2017-02-10	1.0250	1.0250	0.20%	开放申购	开放赎回	
2017-02-09	1.0230	1.0230	0.39%	开放申购	开放赎回	
2017-02-08	1.0190	1.0190	0.49%	开放申购	开放赎回	
2017-02-07	1.0140	1.0140	-0.49%	开放申购	开放赎回	
2017-02-06	1.0190	1.0190	0.30%	开放申购	开放赎回	
2017-02-03	1.0160	1.0160	-0.29%	开放申购	开放赎回	
2017-01-26	1.0190	1.0190	0.10%	开放申购	开放赎回	
2017-01-25	1.0180	1.0180	0.59%	开放申购	开放赎回	
2017-01-24	1.0120	1.0120	0.40%	开放申购	开放赎回	
2017-01-23	1.0080	1.0080	0.20%	开放申购	开放赎回	
2017-01-20	1.0060	1.0060	0.70%	开放申购	开放赎回	
2017-01-19	0.9990	0.9990	0.20%	开放申购	开放赎回	
2017-01-18	0.9970	0.9970	0.61%	开放申购	开放赎回	
2017-01-17	0.9910	0.9910	0.61%	开放申购	开放赎回	
2017-01-16	0.9850	0.9850	0.00%	开放申购	开放赎回

2017-01-13	0.9850	0.9850	0.10%	开放申购	开放赎回	
2017-01-12	0.9840	0.9840	-0.71%	开放申购	开放赎回	
2017-01-11	0.9910	0.9910	-0.80%	开放申购	开放赎回	
2017-01-10	0.9990	0.9990	0.40%	开放申购	开放赎回	
2017-01-09	0.9950	0.9950	0.10%	开放申购	开放赎回	
2017-01-06	0.9940	0.9940	-0.60%	开放申购	开放赎回	
2017-01-05	1.0000	1.0000	0.20%	开放申购	开放赎回	
2017-01-04	0.9980	0.9980	0.50%	开放申购	开放赎回	
2017-01-03	0.9930	0.9930	0.51%	开放申购	开放赎回	
2016-12-31	0.9880	0.9880	0.00%	开放申购	开放赎回	
2016-12-30	0.9880	0.9880	0.82%	开放申购	开放赎回	
2016-12-29	0.9800	0.9800	0.00%	开放申购	开放赎回	
2016-12-28	0.9800	0.9800	-0.10%	开放申购	开放赎回	
2016-12-27	0.9810	0.9810	0.00%	开放申购	开放赎回	
2016-12-26	0.9810	0.9810	0.00%	开放申购	开放赎回	
2016-12-23	0.9810	0.9810	-0.71%	开放申购	开放赎回	
2016-12-22	0.9880	0.9880	0.30%	开放申购	开放赎回	
2016-12-21	0.9850	0.9850	0.51%	开放申购	开放赎回	
2016-12-20	0.9800	0.9800	-0.51%	开放申购	开放赎回	
2016-12-19	0.9850	0.9850	-0.51%	开放申购	开放赎回

2016-12-16	0.9900	0.9900	0.61%	开放申购	开放赎回	
2016-12-15	0.9840	0.9840	-0.40%	开放申购	开放赎回	
2016-12-14	0.9880	0.9880	-1.10%	开放申购	开放赎回	
2016-12-13	0.9990	0.9990	0.20%	开放申购	开放赎回	
2016-12-12	0.9970	0.9970	-2.16%	开放申购	开放赎回	
2016-12-09	1.0190	1.0190	0.20%	开放申购	开放赎回	
2016-12-08	1.0170	1.0170	-0.49%	开放申购	开放赎回	
2016-12-07	1.0220	1.0220	0.39%	开放申购	开放赎回	
2016-12-06	1.0180	1.0180	0.30%	开放申购	开放赎回	
2016-12-05	1.0150	1.0150	-1.93%	开放申购	开放赎回	
2016-12-02	1.0350	1.0350	-1.71%	开放申购	开放赎回	
2016-12-01	1.0530	1.0530	1.64%	开放申购	开放赎回	
2016-11-30	1.0360	1.0360	-0.96%	开放申购	开放赎回	
2016-11-29	1.0460	1.0460	1.45%	开放申购	开放赎回	
2016-11-28	1.0310	1.0310	0.39%	开放申购	开放赎回	
2016-11-25	1.0270	1.0270	0.79%	开放申购	开放赎回	
2016-11-24	1.0190	1.0190	1.49%	开放申购	开放赎回	
2016-11-23	1.0040	1.0040	1.11%	开放申购	开放赎回	
2016-11-22	0.9930	0.9930	0.30%	开放申购	开放赎回	
2016-11-21	0.9900	0.9900	0.00%	开放申购	开放赎回

2016-11-18	0.9900	0.9900	-0.40%	开放申购	开放赎回	
2016-11-17	0.9940	0.9940	0.10%	开放申购	开放赎回	
2016-11-16	0.9930	0.9930	0.00%	开放申购	开放赎回	
2016-11-15	0.9930	0.9930	0.40%	开放申购	开放赎回	
2016-11-14	0.9890	0.9890	0.10%	开放申购	开放赎回	
2016-11-11	0.9880	0.9880	-0.20%	开放申购	开放赎回	
2016-11-10	0.9900	0.9900	0.61%	开放申购	开放赎回	
2016-11-09	0.9840	0.9840	-0.81%	开放申购	开放赎回	
2016-11-08	0.9920	0.9920	0.20%	开放申购	开放赎回	
2016-11-07	0.9900	0.9900	-0.30%	开放申购	开放赎回	
2016-11-04	0.9930	0.9930	-0.30%	开放申购	开放赎回	
2016-11-03	0.9960	0.9960	-0.10%	开放申购	开放赎回	
2016-11-02	0.9970	0.9970	-0.40%	开放申购	开放赎回	
2016-11-01	1.0010	1.0010	0.50%	开放申购	开放赎回	
2016-10-31	0.9960	0.9960	0.00%	开放申购	开放赎回	
2016-10-28	0.9960	0.9960	-0.60%	开放申购	开放赎回	
2016-10-27	1.0020	1.0020	-0.69%	开放申购	开放赎回	
2016-10-26	1.0090	1.0090	0.30%	开放申购	开放赎回	
2016-10-25	1.0060	1.0060	0.10%	开放申购	开放赎回	
2016-10-24	1.0050	1.0050	0.60%	开放申购	开放赎回

2016-10-21	0.9990	0.9990	-0.20%	开放申购	开放赎回	
2016-10-20	1.0010	1.0010	0.40%	开放申购	开放赎回	
2016-10-19	0.9970	0.9970	-0.10%	开放申购	开放赎回	
2016-10-18	0.9980	0.9980	0.81%	开放申购	开放赎回	
2016-10-17	0.9900	0.9900	-0.70%	开放申购	开放赎回	
2016-10-14	0.9970	0.9970	0.00%	开放申购	开放赎回	
2016-10-13	0.9970	0.9970	0.50%	开放申购	开放赎回	
2016-10-12	0.9920	0.9920	-0.10%	开放申购	开放赎回	
2016-10-11	0.9930	0.9930	0.30%	开放申购	开放赎回	
2016-10-10	0.9900	0.9900	0.61%	开放申购	开放赎回	
2016-09-30	0.9840	0.9840	0.41%	开放申购	开放赎回	
2016-09-29	0.9800	0.9800	0.20%	开放申购	开放赎回	
2016-09-28	0.9780	0.9780	-0.10%	开放申购	开放赎回	
2016-09-27	0.9790	0.9790	0.72%	开放申购	开放赎回	
2016-09-26	0.9720	0.9720	-1.32%	开放申购	开放赎回	
2016-09-23	0.9850	0.9850	-0.71%	限制大额申购	开放赎回	
2016-09-22	0.9920	0.9920	0.40%	限制大额申购	开放赎回	
2016-09-21	0.9880	0.9880	-0.10%	限制大额申购	开放赎回	
2016-09-20	0.9890	0.9890	-0.10%	限制大额申购	开放赎回	
2016-09-19	0.9900	0.9900	1.12%	限制大额申购	开放赎

2016-09-14	0.9790	0.9790	-0.20%	限制大额申购	开放赎回	
2016-09-13	0.9810	0.9810	0.10%	限制大额申购	开放赎回	
2016-09-12	0.9800	0.9800	-1.31%	限制大额申购	开放赎回	
2016-09-09	0.9930	0.9930	-0.50%	限制大额申购	开放赎回	
2016-09-08	0.9980	0.9980	-0.50%	限制大额申购	开放赎回	
2016-09-07	1.0030	1.0030	-0.50%	限制大额申购	开放赎回	
2016-09-06	1.0080	1.0080	2.13%	限制大额申购	开放赎回	
2016-09-05	0.9870	0.9870	0.41%	限制大额申购	开放赎回	
2016-09-02	0.9830	0.9830	-0.10%	限制大额申购	开放赎回	
2016-09-01	0.9840	0.9840	-0.51%	限制大额申购	开放赎回	
2016-08-31	0.9890	0.9890	0.00%	限制大额申购	开放赎回	
2016-08-30	0.9890	0.9890	-0.20%	限制大额申购	开放赎回	
2016-08-29	0.9910	0.9910	-0.20%	限制大额申购	开放赎回	
2016-08-26	0.9930	0.9930	0.10%	限制大额申购	开放赎回	
2016-08-25	0.9920	0.9920	-0.30%	限制大额申购	开放赎回	
2016-08-24	0.9950	0.9950	-0.10%	限制大额申购	开放赎回	
2016-08-23	0.9960	0.9960	0.20%	限制大额申购	开放赎回	
2016-08-22	0.9940	0.9940	-0.70%	限制大额申购	开放赎回	
2016-08-19	1.0010	1.0010	0.00%	限制大额申购	开放赎回	
2016-08-18	1.0010	1.0010	-0.20%	限制大额申购	开放赎

2016-08-17	1.0030	1.0030	0.20%	限制大额申购	开放赎回	
2016-08-16	1.0010	1.0010	0.10%	限制大额申购	开放赎回	
2016-08-15	1.0000	1.0000	2.04%	限制大额申购	开放赎回	
2016-08-12	0.9800	0.9800	1.14%	限制大额申购	开放赎回	
2016-08-11	0.9690	0.9690	-0.82%	限制大额申购	开放赎回	
2016-08-10	0.9770	0.9770	-0.81%	限制大额申购	开放赎回	
2016-08-09	0.9850	0.9850	0.51%	限制大额申购	开放赎回	
2016-08-08	0.9800	0.9800	0.72%	限制大额申购	开放赎回	
2016-08-05	0.9730	0.9730	-0.51%	限制大额申购	开放赎回	
2016-08-04	0.9780	0.9780	0.10%	开放申购	开放赎回	
2016-08-03	0.9770	0.9770	0.31%	开放申购	开放赎回	
2016-08-02	0.9740	0.9740	0.31%	开放申购	开放赎回	
2016-08-01	0.9710	0.9710	-1.12%	开放申购	开放赎回	
2016-07-29	0.9820	0.9820	-0.20%	开放申购	开放赎回	
2016-07-28	0.9840	0.9840	0.92%	开放申购	开放赎回	
2016-07-27	0.9750	0.9750	-1.71%	开放申购	开放赎回	
2016-07-26	0.9920	0.9920	1.12%	开放申购	开放赎回	
2016-07-25	0.9810	0.9810	0.20%	开放申购	开放赎回	
2016-07-22	0.9790	0.9790	-1.11%	开放申购	开放赎回	
2016-07-21	0.9900	0.9900	0.71%	开放申购	开放赎

2016-07-20	0.9830	0.9830	-0.10%	开放申购	开放赎回	
2016-07-19	0.9840	0.9840	-0.51%	开放申购	开放赎回	
2016-07-18	0.9890	0.9890	-0.30%	开放申购	开放赎回	
2016-07-15	0.9920	0.9920	0.81%	开放申购	开放赎回	
2016-07-14	0.9840	0.9840	0.10%	开放申购	开放赎回	
2016-07-13	0.9830	0.9830	0.61%	开放申购	开放赎回	
2016-07-12	0.9770	0.9770	1.14%	开放申购	开放赎回	
2016-07-11	0.9660	0.9660	-0.62%	开放申购	开放赎回	
2016-07-08	0.9720	0.9720	-0.21%	开放申购	开放赎回	
2016-07-07	0.9740	0.9740	0.00%	开放申购	开放赎回	
2016-07-06	0.9740	0.9740	0.72%	开放申购	开放赎回	
2016-07-05	0.9670	0.9670	0.52%	开放申购	开放赎回	
2016-07-04	0.9620	0.9620	1.80%	开放申购	开放赎回	
2016-07-01	0.9450	0.9450	0.32%	开放申购	开放赎回	
2016-06-30	0.9420	0.9420	0.11%	开放申购	开放赎回	
2016-06-29	0.9410	0.9410	-0.11%	开放申购	开放赎回	
2016-06-28	0.9420	0.9420	0.32%	开放申购	开放赎回	
2016-06-27	0.9390	0.9390	1.73%	开放申购	开放赎回	
2016-06-24	0.9230	0.9230	-0.97%	开放申购	开放赎回	
2016-06-23	0.9320	0.9320	-0.53%	开放申购	开放赎回

2016-06-22	0.9370	0.9370	0.32%	开放申购	开放赎回	
2016-06-21	0.9340	0.9340	-0.21%	开放申购	开放赎回	
2016-06-20	0.9360	0.9360	0.32%	开放申购	开放赎回	
2016-06-17	0.9330	0.9330	0.86%	开放申购	开放赎回	
2016-06-16	0.9250	0.9250	-0.32%	开放申购	开放赎回	
2016-06-15	0.9280	0.9280	1.75%	开放申购	开放赎回	
2016-06-14	0.9120	0.9120	0.33%	开放申购	开放赎回	
2016-06-13	0.9090	0.9090	-2.36%	开放申购	开放赎回	
2016-06-08	0.9310	0.9310	-0.32%	开放申购	开放赎回	
2016-06-07	0.9340	0.9340	0.11%	开放申购	开放赎回	
2016-06-06	0.9330	0.9330	0.11%	开放申购	开放赎回	
2016-06-03	0.9320	0.9320	1.08%	开放申购	开放赎回	
2016-06-02	0.9220	0.9220	0.33%	开放申购	开放赎回	
2016-06-01	0.9190	0.9190	0.00%	开放申购	开放赎回	
