up_down_5	up_down_4	up_down_3	up_down_highest_in_week	highest_2_week	chg
0.032500	0.034800	0.028700	0.010400	0.034400	0.013500
0.031100	0.025000	0.017400	0.017000	0.046000	-0.003700
0.035400	0.027800	0.020200	0.021200	0.045500	0.010400
0.031500	0.023900	0.010400	0.017500	0.041800	0.003700
0.022400	0.008900	0.012600	0.019000	0.045400	-0.001500
0.010400	0.014100	0.003700	0.024000	0.045300	0.001500
0.017000	0.006600	0.002900	0.029000	0.042400	0.002900
0.021200	0.017500	0.019000	0.024300	0.027800	0.014600
0.017500	0.019000	0.017500	0.024300	0.027800	0.000000
0.016100	0.014600	0.011700	0.029300	0.030700	-0.002900
0.024000	0.021100	0.006500	0.021300	0.024300	0.009400
0.029000	0.014400	0.014400	0.013400	0.016400	0.007900
0.024300	0.024300	0.027200	0.003500	0.006500	0.009900
0.023600	0.026500	0.017100	0.004200	0.010000	-0.000700
0.029300	0.019900	0.012000	0.001400	0.021100	0.002800
0.021300	0.013400	0.003500	0.003000	0.021800	0.001400
0.009200	-0.000700	0.000000	0.007200	0.026000	-0.004200
-0.010500	-0.009800	-0.012600	0.017000	0.035800	-0.009800
-0.009800	-0.012600	-0.014000	0.019800	0.035800	0.000000
-0.011900	-0.013300	-0.009100	0.033000	0.035100	0.000700
0.003000	0.007200	0.017000	0.018800	0.021100	0.016300
0.007200	0.017000	0.017000	0.018800	0.040900	0.000000
0.009300	0.009300	0.008600	0.026500	0.048600	-0.007700
0.019800	0.019100	0.002800	0.016000	0.038100	0.010500
0.033000	0.016700	0.016700	0.002100	0.024200	0.013900
0.018800	0.018800	0.026500	0.002300	0.022100	0.002100
0.007800	0.015500	0.005000	0.033100	0.033100	-0.011000
0.007900	-0.002600	-0.016500	0.040700	0.040700	-0.007600
0.007200	-0.006700	-0.008800	0.030900	0.030900	0.009800
-0.006000	-0.008100	0.002900	0.030200	0.030200	0.000700
0.002300	0.013300	0.020900	0.019800	0.019800	0.010400
0.033100	0.040700	0.030900	-0.007400	-0.007400	0.019800
0.033300	0.023500	0.022800	-0.035100	-0.035100	-0.007400
-0.011600	-0.012300	-0.022700	-0.002100	-0.002100	-0.035100
-0.014400	-0.024800	-0.044600	-0.007600	-0.007600	-0.002100
-0.038100	-0.057900	-0.050500	0.005700	0.025200	-0.013300
-0.052200	-0.044800	-0.009700	-0.002000	0.019500	0.005700
-0.049000	-0.013900	-0.011800	0.002200	0.028000	-0.004200
-0.023100	-0.021000	-0.007700	0.011400	0.037200	-0.009200
-0.014600	-0.001300	-0.007000	0.005000	0.030800	0.006400
0.003000	-0.002700	0.001500	0.022200	0.026500	0.004300
-0.002000	0.002200	0.011400	0.021500	0.025800	0.000700
-0.000600	0.008600	0.002200	0.028600	0.028600	-0.002800
-0.003500	-0.009900	-0.014200	0.040700	0.049800	-0.012100
0.000900	-0.003400	-0.004100	0.029900	0.039000	0.010800
0.022200	0.021500	0.024300	0.004300	0.013400	0.025600
0.013200	0.016000	0.028100	0.012600	0.021700	-0.008300
0.028600	0.040700	0.029900	-0.002100	0.009100	0.012600
0.038600	0.027800	0.002200	0.011200	0.011200	-0.002100
0.016700	-0.008900	-0.000600	0.022300	0.022300	-0.011100
-0.008200	0.000100	-0.012500	0.021600	0.025300	0.000700
0.009900	-0.002700	-0.000600	0.011800	0.021000	0.009800
-0.004800	-0.002700	0.008400	0.013900	0.029900	-0.002100
0.011200	0.022300	0.021600	-0.001400	0.021400	0.013900
0.020200	0.019500	0.009700	0.000700	0.023500	-0.002100
0.020200	0.010400	0.012500	0.005100	0.022800	0.000700
0.009700	0.011800	-0.002100	0.011300	0.023500	-0.000700
-0.006700	-0.020600	-0.018500	0.036600	0.042000	-0.018500
-0.012900	-0.010800	-0.011500	0.034300	0.034300	0.007700
-0.001800	-0.002500	-0.001800	0.025300	0.025300	0.009000
0.005100	0.005800	0.024300	0.017700	0.017700	0.007600
0.011300	0.029800	0.022100	0.012200	0.012200	0.005500
0.036600	0.028900	0.019900	0.005400	0.005400	0.006800
0.034300	0.025300	0.017700	0.000000	0.000000	0.005400
